J,Other,09/28/17. 04:06 PM.,FAMILY OFFENSE NONVIOLENT 3806,Details
K,Arson,09/28/17. 03:09 AM.,ARSON 2073,Details
L,Theft,09/28/17. 02:07 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
A,Other,09/27/17. 04:12 PM.,DISORDERLY CONDUCT 5311,Details
B,Assault,09/27/17. 10:15 AM.,INTIMIDATION 1380,Details
C,Theft,09/27/17. 03:00 PM.,ALL OTHER LARCENY 2399,Details
D,Other,09/27/17. 10:46 PM.,DISORDERLY CONDUCT 5311,Details
E,Other,09/27/17. 12:26 AM.,DISORDERLY CONDUCT 5393,Details
F,Assault,09/27/17. 05:13 PM.,AGGRAVATED ASSAULT 1302,Details
G,Arrest,09/27/17. 06:10 PM.,DRUG/NARCOTIC VIOLATIONS 3599,Details
H,Other,09/27/17. 04:16 PM.,ALL OTHER 5015,Details
I,Assault,09/27/17. 01:37 PM.,SIMPLE ASSAULT 1313,Details
J,Assault,09/27/17. 07:32 AM.,SIMPLE ASSAULT 1313,Details
K,Other,09/27/17. 09:22 AM.,LIQUOR LAW VIOLATION 4103,Details
L,Other,09/27/17. 09:55 AM.,ALL OTHER 5007,Details
M,Assault,09/27/17. 09:31 AM.,SIMPLE ASSAULT 1313,Details
A,Other,09/26/17. 03:16 PM.,DISORDERLY CONDUCT 5311,Details
B,Theft,09/26/17. 01:09 PM.,ALL OTHER LARCENY 2399,Details
C,Theft,09/26/17. 12:00 PM.,ALL OTHER LARCENY 2399,Details
D,Theft,09/26/17. 05:30 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
E,Burglary,09/26/17. 11:28 PM.,BURGLARY/BREAKING & ENTERING 2202,Details
F,Assault,09/26/17. 11:28 PM.,INTIMIDATION 1382,Details
G,Assault,09/26/17. 01:02 PM.,SIMPLE ASSAULT 1313,Details
H,Theft,09/26/17. 07:39 PM.,SHOPLIFTING 3074,Details
I,Assault,09/26/17. 04:44 PM.,SIMPLE ASSAULT 1313,Details
J,Theft,09/26/17. 05:23 PM.,THEFT FROM MOTOR VEHICLE 2305,Details
K,Assault,09/26/17. 12:40 PM.,INTIMIDATION 1316,Details
L,Other,09/26/17. 03:16 PM.,TRESPASS OF REAL PROPERTY 5707,Details
M,Vandalism,09/26/17. 06:30 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
A,Theft,09/25/17. 08:22 AM.,ALL OTHER LARCENY 2399,Details
B,Theft,09/25/17. 08:25 PM.,ALL OTHER LARCENY 2399,Details
C,Vandalism,09/25/17. 03:50 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
D,Theft,09/25/17. 12:19 PM.,THEFT FROM BUILDING 2308,Details
E,Other,09/25/17. 09:32 AM.,LIQUOR LAW VIOLATION 4103,Details
F,Other,09/25/17. 05:48 PM.,ALL OTHER 5015,Details
G,Assault,09/25/17. 07:57 AM.,SIMPLE ASSAULT 1313,Details
A,Theft,09/24/17. 03:30 AM.,ALL OTHER LARCENY 2399,Details
B,Theft,09/24/17. 06:00 AM.,MOTOR VEHICLE THEFT 2404,Details
C,Other,09/24/17. 12:58 AM.,DISORDERLY CONDUCT 5393,Details
D,Other,09/24/17. 12:35 AM.,DISORDERLY CONDUCT 5393,Details
E,Assault,09/24/17. 02:00 PM.,SIMPLE ASSAULT 1313,Details
F,Assault,09/24/17. 10:26 PM.,SIMPLE ASSAULT 1313,Details
G,Other,09/24/17. 09:21 PM.,ALL OTHER 5015,Details
H,Burglary,09/24/17. 10:45 AM.,BURGLARY/BREAKING & ENTERING 2202,Details
I,Theft,09/24/17. 03:00 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
J,Arrest,09/24/17. 12:39 AM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
K,Arrest,09/24/17. 01:53 AM.,DRIVING UNDER THE INFLUENCE 8041,Details
L,Assault,09/24/17. 03:37 AM.,SIMPLE ASSAULT 1313,Details
M,Other,09/24/17. 05:36 AM.,DISORDERLY CONDUCT 5393,Details
A,Vandalism,09/23/17. 06:03 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2903,Details
B,Theft,09/23/17. 01:00 PM.,ALL OTHER LARCENY 2399,Details
C,Theft,09/23/17. 06:41 PM.,THEFT FROM BUILDING 2308,Details
D,Theft,09/23/17. 01:07 PM.,ALL OTHER LARCENY 2309,Details
E,Other,09/23/17. 07:48 PM.,LIQUOR LAW VIOLATION 4103,Details
F,Other,09/23/17. 12:34 AM.,LIQUOR LAW VIOLATION 4103,Details
G,Theft,09/23/17. 08:15 PM.,ALL OTHER LARCENY 2399,Details
H,Other,09/23/17. 10:08 PM.,DISORDERLY CONDUCT 5311,Details
I,Assault,09/23/17. 05:00 PM.,AGGRAVATED ASSAULT 1303,Details
J,Vandalism,09/23/17. 04:00 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2999,Details
K,Other,09/23/17. 09:18 PM.,TRESPASS OF REAL PROPERTY 5707,Details
L,Other,09/23/17. 09:43 PM.,TRESPASS OF REAL PROPERTY 5707,Details
M,Other,09/23/17. 09:20 PM.,FAMILY OFFENSE NONVIOLENT 3806,Details
N,Theft,09/23/17. 03:47 PM.,ALL OTHER LARCENY 2309,Details
O,Other,09/23/17. 10:57 AM.,DISORDERLY CONDUCT 5311,Details
P,Other,09/23/17. 01:05 PM.,ALL OTHER 5070,Details
Q,Theft,09/23/17. 10:47 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
R,Theft,09/23/17. 10:24 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
S,Arrest,09/23/17. 04:52 AM.,DRIVING UNDER THE INFLUENCE 8041,Details
T,Assault,09/23/17. 02:15 AM.,AGGRAVATED ASSAULT 1304,Details
U,Other,09/23/17. 12:54 AM.,DISORDERLY CONDUCT 5311,Details
A,Theft,09/22/17. 12:00 AM.,IDENTITY THEFT FRAUD 2609,Details
B,Other,09/22/17. 10:41 AM.,ALL OTHER 4801,Details
C,Theft,09/22/17. 04:30 PM.,ALL OTHER LARCENY 2399,Details
D,Theft,09/22/17. 09:08 PM.,IDENTITY THEFT FRAUD 2610,Details
E,Theft,09/22/17. 05:45 PM.,THEFT FROM BUILDING 2308,Details
F,Other,09/22/17. 01:59 AM.,LIQUOR LAW VIOLATION 4103,Details
G,Other,09/22/17. 09:55 PM.,ALL OTHER 4801,Details
H,Arrest,09/22/17. 09:55 PM.,DRUG/NARCOTIC VIOLATIONS 3560,Details
I,Other,09/22/17. 04:29 PM.,ALL OTHER 5015,Details
J,Arrest,09/22/17. 08:50 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
K,Arrest,09/22/17. 08:08 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
L,Other,09/22/17. 01:59 AM.,DISORDERLY CONDUCT 5393,Details
M,Arrest,09/22/17. 12:09 AM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
N,Theft,09/22/17. 10:41 AM.,SHOPLIFTING 3074,Details
O,Other,09/22/17. 03:46 PM.,ALL OTHER 5015,Details
P,Assault,09/22/17. 05:00 PM.,INTIMIDATION 1382,Details
Q,Arrest,09/22/17. 10:41 AM.,DRIVING UNDER THE INFLUENCE 8031,Details
R,Other,09/22/17. 11:08 AM.,FAMILY OFFENSE NONVIOLENT 3806,Details
S,Other,09/22/17. 05:37 AM.,ALL OTHER 5012,Details
T,Burglary,09/22/17. 03:25 AM.,BURGLARY/BREAKING & ENTERING 2202,Details
U,Assault,09/22/17. 01:45 AM.,SIMPLE ASSAULT 1313,Details
V,Other,09/22/17. 12:45 AM.,DISORDERLY CONDUCT 5393,Details
W,Theft,09/22/17. 12:40 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
X,Other,09/22/17. 12:46 AM.,ALL OTHER 5015,Details
A,Burglary,09/21/17. 08:00 PM.,BURGLARY/BREAKING & ENTERING 2202,Details
B,Theft,09/21/17. 08:45 AM.,ALL OTHER LARCENY 2399,Details
C,Theft,09/21/17. 06:00 PM.,ALL OTHER LARCENY 2399,Details
D,Theft,09/21/17. 07:30 PM.,THEFT FROM BUILDING 2308,Details
E,Other,09/21/17. 11:31 PM.,DISORDERLY CONDUCT 5311,Details
F,Theft,09/21/17. 10:30 PM.,MOTOR VEHICLE THEFT 2404,Details
G,Robbery,09/21/17. 12:00 AM.,ROBBERY 1209,Details
H,Assault,09/21/17. 10:45 PM.,SIMPLE ASSAULT 1313,Details
I,Assault,09/21/17. 11:15 PM.,SIMPLE ASSAULT 1313,Details
J,Theft,09/21/17. 11:03 AM.,SHOPLIFTING 3078,Details
K,Vandalism,09/21/17. 11:27 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
L,Assault,09/21/17. 11:27 AM.,SIMPLE ASSAULT 1313,Details
M,Theft,09/21/17. 02:15 PM.,SHOPLIFTING 3078,Details
N,Other,09/21/17. 12:45 AM.,DISORDERLY CONDUCT 5311,Details
O,Other,09/21/17. 07:15 AM.,RUNAWAY 7070,Details
A,Theft,09/20/17. 12:00 PM.,IDENTITY THEFT FRAUD 2609,Details
B,Theft,09/20/17. 02:00 PM.,ALL OTHER LARCENY 2399,Details
C,Vandalism,09/20/17. 05:30 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
D,Theft,09/20/17. 02:30 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
E,Other,09/20/17. 10:25 PM.,ALL OTHER 8011,Details
F,Theft,09/20/17. 12:30 AM.,ALL OTHER LARCENY 2399,Details
G,Theft,09/20/17. 10:38 PM.,THEFT FROM BUILDING 2308,Details
H,Theft,09/20/17. 12:37 PM.,ALL OTHER LARCENY 2399,Details
I,Arrest,09/20/17. 10:25 PM.,DRIVING UNDER THE INFLUENCE 8041,Details
J,Vandalism,09/20/17. 05:24 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2903,Details
K,Other,09/20/17. 03:59 PM.,RUNAWAY 7070,Details
L,Vandalism,09/20/17. 11:45 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
M,Other,09/20/17. 10:40 AM.,ALL OTHER 5007,Details
N,Arrest,09/20/17. 02:40 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
O,Theft,09/20/17. 05:15 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
P,Theft,09/20/17. 04:22 AM.,THEFT FROM BUILDING 2308,Details
Q,Arrest,09/20/17. 04:30 AM.,DRIVING UNDER THE INFLUENCE 8041,Details
R,Theft,09/20/17. 04:00 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
A,Theft,09/19/17. 07:00 PM.,CREDIT CARD/ATM 2605,Details
B,Theft,09/19/17. 08:00 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2674,Details
C,Theft,09/19/17. 12:00 AM.,ALL OTHER LARCENY 2399,Details
D,Theft,09/19/17. 05:30 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
E,Theft,09/19/17. 01:00 AM.,SHOPLIFTING 3074,Details
F,Assault,09/19/17. 01:30 PM.,INTIMIDATION 1316,Details
G,Theft,09/19/17. 12:30 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
H,Other,09/19/17. 09:49 AM.,ALL OTHER 5309,Details
I,Theft,09/19/17. 12:49 PM.,IDENTITY THEFT FRAUD 2609,Details
J,Other,09/19/17. 08:35 AM.,CURFEW/LOITERING/VAGRANCY 6399,Details
K,Other,09/19/17. 09:16 AM.,LIQUOR LAW VIOLATION 4103,Details
L,Theft,09/19/17. 01:20 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2677,Details
M,Robbery,09/19/17. 01:00 AM.,ROBBERY 1201,Details
A,Theft,09/18/17. 04:07 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2602,Details
B,Burglary,09/18/17. 11:20 PM.,BURGLARY/BREAKING & ENTERING 2202,Details
C,Theft,09/18/17. 10:30 AM.,WIRE FRAUD 2608,Details
D,Theft,09/18/17. 11:00 AM.,CREDIT CARD/ATM 2605,Details
E,Assault,09/18/17. 09:43 AM.,INTIMIDATION 1380,Details
F,Vandalism,09/18/17. 02:27 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
G,Theft,09/18/17. 02:17 PM.,ALL OTHER LARCENY 2399,Details
H,Other,09/18/17. 04:51 PM.,LIQUOR LAW VIOLATION 4196,Details
I,Other,09/18/17. 07:15 PM.,LIQUOR LAW VIOLATION 4103,Details
J,Arrest,09/18/17. 09:15 PM.,DRUG EQUIPMENT VIOLATIONS 3550,Details
K,Arrest,09/18/17. 09:15 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
L,Other,09/18/17. 09:15 PM.,ALL OTHER 5015,Details
M,Other,09/18/17. 04:00 PM.,ALL OTHER 4801,Details
N,Other,09/18/17. 04:00 PM.,ALL OTHER 5015,Details
O,Assault,09/18/17. 09:15 AM.,SIMPLE ASSAULT 1313,Details
P,Theft,09/18/17. 10:23 AM.,IDENTITY THEFT FRAUD 2609,Details
A,Other,09/17/17. 02:10 AM.,DISORDERLY CONDUCT 5393,Details
B,Other,09/17/17. 12:39 AM.,LIQUOR LAW VIOLATION 4103,Details
C,Arrest,09/17/17. 01:16 AM.,WEAPON LAW VIOLATIONS 5282,Details
D,Vandalism,09/17/17. 12:45 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2901,Details
E,Other,09/17/17. 12:40 AM.,ALL OTHER 5399,Details
F,Assault,09/17/17. 07:55 PM.,FORCIBLE FONDLING 1178,Details
G,Assault,09/17/17. 10:26 PM.,SIMPLE ASSAULT 1313,Details
H,Theft,09/17/17. 08:45 PM.,COUNTERFEITING/FORGERY 2501,Details
I,Theft,09/17/17. 04:45 PM.,SHOPLIFTING 3074,Details
J,Assault,09/17/17. 12:00 AM.,FORCIBLE RAPE 1171,Details
K,Assault,09/17/17. 03:53 AM.,SIMPLE ASSAULT 1313,Details
A,Theft,09/16/17. 04:00 AM.,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES 2304,Details
B,Theft,09/16/17. 11:30 PM.,ALL OTHER LARCENY 2309,Details
C,Theft,09/16/17. 08:29 PM.,ALL OTHER LARCENY 2399,Details
D,Other,09/16/17. 11:25 AM.,DISORDERLY CONDUCT 5393,Details
E,Other,09/16/17. 11:25 AM.,DISORDERLY CONDUCT 5311,Details
F,Other,09/16/17. 11:36 AM.,LIQUOR LAW VIOLATION 4103,Details
G,Other,09/16/17. 11:42 AM.,LIQUOR LAW VIOLATION 4103,Details
H,Other,09/16/17. 11:24 AM.,LIQUOR LAW VIOLATION 4103,Details
I,Other,09/16/17. 11:43 AM.,LIQUOR LAW VIOLATION 4103,Details
J,Other,09/16/17. 11:37 AM.,LIQUOR LAW VIOLATION 4103,Details
K,Other,09/16/17. 01:14 PM.,LIQUOR LAW VIOLATION 4103,Details
L,Other,09/16/17. 11:49 AM.,LIQUOR LAW VIOLATION 4103,Details
M,Other,09/16/17. 12:00 PM.,LIQUOR LAW VIOLATION 4103,Details
N,Other,09/16/17. 11:10 AM.,LIQUOR LAW VIOLATION 4196,Details
O,Other,09/16/17. 11:07 AM.,LIQUOR LAW VIOLATION 4196,Details
P,Other,09/16/17. 10:41 AM.,LIQUOR LAW VIOLATION 4196,Details
Q,Other,09/16/17. 10:55 AM.,LIQUOR LAW VIOLATION 4103,Details
R,Other,09/16/17. 10:51 AM.,LIQUOR LAW VIOLATION 4103,Details
S,Other,09/16/17. 11:06 AM.,LIQUOR LAW VIOLATION 4196,Details
T,Theft,09/16/17. 02:30 PM.,THEFT FROM BUILDING 2308,Details
U,Other,09/16/17. 10:33 AM.,DISORDERLY CONDUCT 5393,Details
V,Other,09/16/17. 09:29 AM.,LIQUOR LAW VIOLATION 4196,Details
W,Other,09/16/17. 10:11 AM.,LIQUOR LAW VIOLATION 4103,Details
X,Other,09/16/17. 10:09 AM.,LIQUOR LAW VIOLATION 4103,Details
Y,Other,09/16/17. 10:41 AM.,LIQUOR LAW VIOLATION 4103,Details
Z,Other,09/16/17. 09:54 AM.,LIQUOR LAW VIOLATION 4103,Details
,Other,09/16/17. 09:43 AM.,LIQUOR LAW VIOLATION 4103,Details
,Other,09/16/17. 05:00 PM.,LIQUOR LAW VIOLATION 4103,Details
,Other,09/16/17. 10:02 AM.,LIQUOR LAW VIOLATION 4103,Details
,Other,09/16/17. 02:33 AM.,DISORDERLY CONDUCT 5393,Details
,Other,09/16/17. 09:13 PM.,LIQUOR LAW VIOLATION 4103,Details
,Other,09/16/17. 10:19 AM.,DISORDERLY CONDUCT 5393,Details
,Other,09/16/17. 10:21 AM.,LIQUOR LAW VIOLATION 4103,Details
,Other,09/16/17. 10:32 AM.,LIQUOR LAW VIOLATION 4103,Details
,Other,09/16/17. 10:34 AM.,DISORDERLY CONDUCT 5393,Details
,Theft,09/16/17. 10:15 PM.,THEFT FROM MOTOR VEHICLE 2305,Details
,Other,09/16/17. 08:34 AM.,ALL OTHER 5399,Details
,Other,09/16/17. 09:30 AM.,LIQUOR LAW VIOLATION 4103,Details
,Theft,09/16/17. 03:30 AM.,ALL OTHER LARCENY 2399,Details
,Other,09/16/17. 12:10 AM.,ALL OTHER 5399,Details
,Other,09/16/17. 01:04 AM.,ALL OTHER 5399,Details
,Theft,09/16/17. 10:00 PM.,ALL OTHER LARCENY 2399,Details
,Theft,09/16/17. 05:50 PM.,ALL OTHER LARCENY 2399,Details
,Theft,09/16/17. 03:53 AM.,THEFT FROM BUILDING 2308,Details
,Theft,09/16/17. 01:20 AM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
,Vandalism,09/16/17. 10:41 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
,Robbery,09/16/17. 08:53 PM.,ROBBERY 1204,Details
,Assault,09/16/17. 02:00 PM.,SIMPLE ASSAULT 1313,Details
,Vandalism,09/16/17. 02:00 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
,Other,09/16/17. 08:39 PM.,DISORDERLY CONDUCT 5311,Details
,Vandalism,09/16/17. 10:38 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2901,Details
,Theft,09/16/17. 06:45 PM.,THEFT FROM BUILDING 2308,Details
,Arrest,09/16/17. 05:53 PM.,DRIVING UNDER THE INFLUENCE 8041,Details
,Vandalism,09/16/17. 06:10 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
,Other,09/16/17. 11:07 AM.,LIQUOR LAW VIOLATION 4103,Details
,Other,09/16/17. 10:51 AM.,LIQUOR LAW VIOLATION 4103,Details
,Other,09/16/17. 10:05 AM.,LIQUOR LAW VIOLATION 4103,Details
,Other,09/16/17. 05:00 PM.,ALL OTHER 5070,Details
,Vandalism,09/16/17. 03:00 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
,Burglary,09/16/17. 02:50 AM.,BURGLARY/BREAKING & ENTERING 2202,Details
,Assault,09/16/17. 03:30 AM.,AGGRAVATED ASSAULT 1306,Details
,Assault,09/16/17. 04:17 AM.,SIMPLE ASSAULT 1313,Details
,Theft,09/16/17. 02:56 AM.,ALL OTHER LARCENY 2399,Details
A,Theft,09/15/17. 02:08 PM.,SHOPLIFTING 3078,Details
B,Theft,09/15/17. 12:30 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
C,Burglary,09/15/17. 02:30 AM.,BURGLARY/BREAKING & ENTERING 2203,Details
D,Other,09/15/17. 10:14 PM.,ALL OTHER 5399,Details
E,Other,09/15/17. 05:33 PM.,DISORDERLY CONDUCT 5311,Details
F,Theft,09/15/17. 02:14 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
G,Vandalism,09/15/17. 06:30 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
H,Other,09/15/17. 07:22 PM.,ALL OTHER 5005,Details
I,Theft,09/15/17. 07:13 PM.,ALL OTHER LARCENY 2399,Details
J,Other,09/15/17. 11:09 PM.,LIQUOR LAW VIOLATION 41032,Details
K,Theft,09/15/17. 08:35 PM.,SHOPLIFTING 3085,Details
L,Assault,09/15/17. 04:41 PM.,SIMPLE ASSAULT 1313,Details
M,Theft,09/15/17. 04:00 AM.,THEFT FROM BUILDING 2308,Details
N,Theft,09/15/17. 04:00 AM.,MOTOR VEHICLE THEFT 2404,Details
O,Other,09/15/17. 01:16 AM.,ALL OTHER 5399,Details
A,Theft,09/14/17. 11:30 AM.,IDENTITY THEFT FRAUD 2609,Details
B,Theft,09/14/17. 03:15 PM.,ALL OTHER LARCENY 2399,Details
C,Other,09/14/17. 10:26 PM.,ALL OTHER 5399,Details
D,Other,09/14/17. 09:46 PM.,ALL OTHER 5399,Details
E,Theft,09/14/17. 07:30 PM.,ALL OTHER LARCENY 2399,Details
F,Vandalism,09/14/17. 06:00 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2901,Details
G,Theft,09/14/17. 05:47 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
H,Assault,09/14/17. 05:30 PM.,INTIMIDATION 1316,Details
I,Other,09/14/17. 10:08 AM.,ALL OTHER 5015,Details
J,Arrest,09/14/17. 10:08 AM.,DRUG EQUIPMENT VIOLATIONS 3550,Details
K,Other,09/14/17. 10:41 PM.,ALL OTHER 5399,Details
L,Other,09/14/17. 11:27 PM.,ALL OTHER 5399,Details
M,Other,09/14/17. 11:25 PM.,ALL OTHER 5399,Details
N,Theft,09/14/17. 08:00 AM.,ALL OTHER LARCENY 2399,Details
O,Arrest,09/14/17. 03:16 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
P,Arrest,09/14/17. 03:16 PM.,DRUG EQUIPMENT VIOLATIONS 3550,Details
Q,Arrest,09/14/17. 10:08 AM.,DRUG/NARCOTIC VIOLATIONS 3592,Details
R,Theft,09/14/17. 12:30 PM.,SHOPLIFTING 3078,Details
S,Assault,09/14/17. 02:58 AM.,SIMPLE ASSAULT 1313,Details
A,Other,09/13/17. 02:21 PM.,ALL OTHER 4801,Details
B,Theft,09/13/17. 07:55 PM.,THEFT FROM MOTOR VEHICLE 2305,Details
C,Theft,09/13/17. 12:39 PM.,IDENTITY THEFT FRAUD 2609,Details
D,Theft,09/13/17. 11:00 PM.,ALL OTHER LARCENY 2399,Details
E,Theft,09/13/17. 01:16 PM.,CREDIT CARD/ATM 2605,Details
F,Theft,09/13/17. 02:21 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2607,Details
G,Theft,09/13/17. 08:15 PM.,THEFT FROM MOTOR VEHICLE 2305,Details
H,Theft,09/13/17. 01:37 PM.,ALL OTHER LARCENY 2399,Details
I,Assault,09/13/17. 07:42 PM.,SIMPLE ASSAULT 1313,Details
J,Arrest,09/13/17. 04:30 PM.,DRUG/NARCOTIC VIOLATIONS 3595,Details
K,Theft,09/13/17. 12:59 PM.,IDENTITY THEFT FRAUD 2609,Details
L,Theft,09/13/17. 01:16 PM.,THEFT FROM MOTOR VEHICLE 2305,Details
M,Theft,09/13/17. 04:45 AM.,MOTOR VEHICLE THEFT 2404,Details
N,Theft,09/13/17. 07:16 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
O,Theft,09/13/17. 05:17 AM.,MOTOR VEHICLE THEFT 2404,Details
P,Theft,09/13/17. 09:14 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
Q,Burglary,09/13/17. 12:34 AM.,BURGLARY/BREAKING & ENTERING 2203,Details
A,Theft,09/12/17. 06:30 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
B,Theft,09/12/17. 12:00 PM.,ALL OTHER LARCENY 2399,Details
C,Assault,09/12/17. 02:20 PM.,SIMPLE ASSAULT 1313,Details
D,Theft,09/12/17. 02:30 AM.,ALL OTHER LARCENY 2399,Details
E,Theft,09/12/17. 04:30 PM.,ALL OTHER LARCENY 2399,Details
F,Theft,09/12/17. 07:55 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 3075,Details
G,Theft,09/12/17. 05:50 PM.,THEFT FROM MOTOR VEHICLE 2305,Details
H,Arrest,09/12/17. 05:54 PM.,DRIVING UNDER THE INFLUENCE 80413,Details
I,Theft,09/12/17. 09:45 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
J,Vandalism,09/12/17. 12:51 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2903,Details
K,Other,09/12/17. 01:08 PM.,ALL OTHER 5012,Details
L,Other,09/12/17. 02:20 PM.,DISORDERLY CONDUCT 5311,Details
M,Theft,09/12/17. 01:45 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
N,Theft,09/12/17. 12:45 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
A,Arrest,09/11/17. 10:45 AM.,DRUG/NARCOTIC VIOLATIONS 3547,Details
B,Theft,09/11/17. 11:45 PM.,THEFT FROM MOTOR VEHICLE 2305,Details
C,Other,09/11/17. 07:10 PM.,RUNAWAY 7070,Details
D,Assault,09/11/17. 08:00 PM.,AGGRAVATED ASSAULT 1303,Details
E,Assault,09/11/17. 07:58 PM.,SIMPLE ASSAULT 1313,Details
F,Theft,09/11/17. 05:00 PM.,ALL OTHER LARCENY 2399,Details
G,Theft,09/11/17. 10:45 AM.,COUNTERFEITING/FORGERY 2505,Details
H,Other,09/11/17. 01:58 PM.,TRESPASS OF REAL PROPERTY 5707,Details
A,Other,09/10/17. 02:22 AM.,LIQUOR LAW VIOLATION 4196,Details
B,Other,09/10/17. 02:22 AM.,DISORDERLY CONDUCT 5311,Details
C,Other,09/10/17. 01:55 AM.,DISORDERLY CONDUCT 5311,Details
D,Theft,09/10/17. 12:00 AM.,MOTOR VEHICLE THEFT 2404,Details
E,Theft,09/10/17. 03:30 AM.,ALL OTHER LARCENY 2399,Details
F,Theft,09/10/17. 01:30 AM.,ALL OTHER LARCENY 2399,Details
G,Theft,09/10/17. 12:30 PM.,COUNTERFEITING/FORGERY 2505,Details
H,Theft,09/10/17. 01:31 PM.,COUNTERFEITING/FORGERY 2505,Details
I,Other,09/10/17. 06:04 PM.,DISORDERLY CONDUCT 5393,Details
J,Theft,09/10/17. 11:15 PM.,SHOPLIFTING 3078,Details
K,Theft,09/10/17. 05:00 PM.,COUNTERFEITING/FORGERY 2505,Details
L,Vandalism,09/10/17. 10:22 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
M,Theft,09/10/17. 02:30 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
N,Theft,09/10/17. 03:07 AM.,MOTOR VEHICLE THEFT 2404,Details
O,Theft,09/10/17. 09:49 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
P,Burglary,09/10/17. 06:00 AM.,BURGLARY/BREAKING & ENTERING 2204,Details
Q,Assault,09/10/17. 12:42 AM.,SIMPLE ASSAULT 1313,Details
A,Other,09/09/17. 11:34 PM.,LIQUOR LAW VIOLATION 4103,Details
B,Other,09/09/17. 11:25 PM.,LIQUOR LAW VIOLATION 4196,Details
C,Other,09/09/17. 11:25 PM.,DISORDERLY CONDUCT 5311,Details
D,Other,09/09/17. 11:14 PM.,DISORDERLY CONDUCT 5393,Details
E,Other,09/09/17. 11:14 PM.,LIQUOR LAW VIOLATION 4196,Details
F,Theft,09/09/17. 05:35 PM.,SHOPLIFTING 3074,Details
G,Other,09/09/17. 09:48 AM.,LIQUOR LAW VIOLATION 4103,Details
H,Other,09/09/17. 10:43 AM.,LIQUOR LAW VIOLATION 4103,Details
I,Other,09/09/17. 09:28 AM.,LIQUOR LAW VIOLATION 4103,Details
